Date,Value
2023-07-27,26.895700454711914
2023-07-28,26.9552001953125
2023-07-31,26.84040069580078
2023-08-01,26.925979614257812
2023-08-02,26.973499298095703
2023-08-03,26.962299346923828
2023-08-04,26.963289260864258
2023-08-07,26.994300842285156
2023-08-08,27.005399703979492
2023-08-09,26.925180435180664
2023-08-10,26.94700050354004
2023-08-11,27.05120086669922
2023-08-14,27.112199783325195
2023-08-15,27.055400848388672
2023-08-16,27.047889709472656
2023-08-17,27.073659896850586
2023-08-18,27.125
2023-08-21,27.138399124145508
2023-08-22,27.20549964904785
2023-08-23,27.20490074157715
2023-08-24,27.19339942932129
2023-08-25,25.905399322509766
2023-08-28,26.353700637817383
2023-08-29,26.309499740600586
2023-08-30,26.54829978942871
2023-08-31,26.681299209594727
2023-09-01,26.68790054321289
2023-09-04,26.577299118041992
2023-09-05,26.77120018005371
2023-09-06,26.78059959411621
2023-09-07,26.816499710083008
2023-09-08,26.85810089111328
2023-09-11,26.665090560913086
2023-09-12,26.866870880126953
2023-09-13,26.919200897216797
2023-09-14,26.885499954223633
2023-09-15,26.944400787353516
2023-09-18,26.786020278930664
2023-09-19,26.987499237060547
2023-09-20,27.018299102783203
2023-09-21,27.02280044555664
2023-09-22,27.104780197143555
2023-09-25,27.178089141845703
2023-09-26,27.207380294799805
2023-09-27,27.34280014038086
2023-09-28,27.332799911499023
2023-09-29,27.458900451660156
2023-10-02,27.48110008239746
2023-10-03,27.461999893188477
2023-10-04,27.527599334716797
2023-10-05,27.55459976196289
2023-10-06,27.582599639892578
2023-10-09,27.71269989013672
2023-10-10,27.71969985961914
2023-10-11,27.727500915527344
2023-10-12,27.718799591064453
2023-10-13,27.842300415039062
2023-10-16,27.706300735473633
2023-10-17,27.87019920349121
2023-10-18,27.96139907836914
2023-10-19,28.019559860229492
2023-10-20,28.02429962158203
2023-10-23,28.04990005493164
2023-10-24,28.081710815429688
2023-10-25,28.122499465942383
2023-10-26,28.1481990814209
2023-10-27,28.16670036315918
2023-10-30,28.202829360961914
2023-10-31,28.257369995117188
2023-11-01,28.302400588989258
2023-11-02,28.32309913635254
2023-11-03,28.35890007019043
2023-11-06,28.383150100708008
2023-11-07,28.447599411010742
2023-11-08,28.49519920349121
2023-11-09,28.517309188842773
2023-11-10,28.525800704956055
2023-11-13,28.513660430908203
2023-11-14,28.60610008239746
2023-11-15,28.641199111938477
2023-11-16,28.679689407348633
2023-11-17,28.701900482177734
2023-11-20,28.647829055786133
2023-11-21,28.777830123901367
2023-11-22,28.79397964477539
2023-11-23,28.83180046081543
2023-11-24,28.840700149536133
2023-11-27,28.842559814453125
2023-11-28,28.909400939941406
2023-11-29,28.91860008239746
2023-11-30,28.940919876098633
2023-12-01,28.88640022277832
2023-12-04,28.89620018005371
2023-12-05,28.917800903320312
2023-12-06,28.91469955444336
2023-12-07,28.914899826049805
2023-12-08,28.91069984436035
2023-12-11,28.876100540161133
2023-12-12,28.96109962463379
2023-12-13,29.027099609375
2023-12-14,28.99180030822754
2023-12-15,28.976600646972656
2023-12-18,28.84041976928711
2023-12-19,29.0386905670166
2023-12-20,29.088720321655273
2023-12-21,29.125499725341797
2023-12-22,29.10354995727539
2023-12-25,28.833330154418945
2023-12-26,29.311399459838867
2023-12-27,29.30590057373047
2023-12-28,29.38789939880371
2023-12-29,29.519800186157227
2024-01-01,29.018070220947266
2024-01-02,29.428199768066406
2024-01-03,29.74485969543457
2024-01-04,29.77907943725586
2024-01-05,29.840900421142578
2024-01-08,29.78428077697754
2024-01-09,29.91390037536621
2024-01-10,29.96179962158203
2024-01-11,29.85420036315918
2024-01-12,30.06089973449707
2024-01-15,30.06355094909668
2024-01-16,30.07284927368164
2024-01-17,30.118099212646484
2024-01-18,30.137819290161133
2024-01-19,30.153600692749023
2024-01-22,30.191360473632812
2024-01-23,30.2587890625
2024-01-24,30.279499053955078
2024-01-25,30.24799919128418
